"Namespace","TexturePath","Category","Width","Height","Animated","Covered","ExcludedCyberworld","Priority","SourceJars"
"create_new_age","textures/item/incomplete_reactor_casing.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/incomplete_wire.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/nuclear_fuel.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_diamond_wire.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_diamond.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_gold.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_golden_sheet.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_golden_wire.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_iron_sheet.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_iron_wire.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/overcharged_iron.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/radioactive_thorium.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_new_age","textures/item/thorium.png","item","16","16","False","True","False","80","create-new-age-1.2.0+neoforge-mc1.21.1.jar"
"create_radar","textures/item/binoculars_scope.png","item","512","512","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/binoculars.png","item","16","16","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/detection_filter_item.png","item","16","16","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/guided_fuze.png","item","16","16","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/identification_filter.png","item","16","16","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/radar_safe_zone_designator.png","item","16","16","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/radio.png","item","32","32","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_radar","textures/item/targeting_filter_item.png","item","16","16","False","True","False","80","create_radar-0.4.9.2-1.21.1.jar"
"create_submarine","textures/item/phitological-membrane-slimy.png","item","16","16","False","True","False","80","create_submarine-2.2.4.jar"
"create_submarine","textures/item/phycological_membrane.png","item","16","16","False","True","False","80","create_submarine-2.2.4.jar"
"create_submarine","textures/item/steel_cable.png","item","16","16","False","True","False","80","create_submarine-2.2.4.jar"
"create_winery","textures/item/apple_juice.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/apple_must.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/cider_new.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/grape_juice.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_bordeaux_new.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_cabernet_sauvignon_new.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_grape_pomace.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_grapes.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_merlot.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_pinot_noir_new.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/red_zinfandel.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/rose.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/white_champagne.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/white_chardonnay.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/white_grape_pomace.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/white_grapes.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"create_winery","textures/item/white_riesling.png","item","16","16","False","True","False","80","create_winery-2.0.2-neoforge-1.21.1.jar"
"createaeronauticscarworks","textures/item/linker_tool.png","item","16","16","False","True","False","80","createaeronauticscarworks-0.1.0-BETA.jar"
"createappliedkinetics","textures/item/incomplete_calculation_processor_press.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_calculation_processor.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_engineering_processor_press.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_engineering_processor.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_logic_processor_press.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_logic_processor.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_printed_calculation_circuit.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_printed_engineering_circuit.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_printed_logic_circuit.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_silicon_press.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createappliedkinetics","textures/item/incomplete_silicon_print.png","item","16","16","False","True","False","80","createappliedkinetics-1.5.3-1.21.1.jar"
"createbigcannons","textures/item/ap_autocannon_round.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/autocannon_cartridge_sheet.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/autocannon_cartridge.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/block_armor_inspection_tool.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/bronze_ingot.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/bronze_scrap.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/cannon_crafting_wand.png","item","32","32","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/cannon_welder.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/cast_iron_ingot.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/cast_iron_nugget.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/congealed_nitro.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/delayed_impact_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/delayed_inertia_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/empty_machine_gun_round.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/empty_powder_charge.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/flak_autocannon_round.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/fuze_base.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/gas_mask.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/guncotton.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/gunpowder_pinch.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/hardened_nitro.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/impact_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/inertia_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/machine_gun_round.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/molten_bronze_bucket.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/molten_cast_iron_bucket.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/molten_nethersteel_bucket.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/molten_steel_bucket.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/nethersteel_ingot.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/nethersteel_nugget.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/nitropowder.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/packed_guncotton.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/packed_gunpowder.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/pair_of_cannon_wheels.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/partial_recoil_spring.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/proximity_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/quickfiring_mechanism.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/recoil_spring.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/shot_balls.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/spring_wire.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/steel_ingot.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/steel_scrap.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/timed_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/tracer_slot.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/tracer_tip.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createbigcannons","textures/item/wired_fuze.png","item","16","16","False","True","False","80","createbigcannons-5.11.7+mc.1.21.1.jar"
"createdeliveryrequired","textures/item/delivery_marker.png","item","16","16","False","True","False","80","createdeliveryrequired-1.0.2.jar"
"createdeliveryrequired","textures/item/numismatic_monocle.png","item","16","16","False","True","False","80","createdeliveryrequired-1.0.2.jar"
"createdeliveryrequired","textures/item/numismatics_monocle.png","item","16","16","False","True","False","80","createdeliveryrequired-1.0.2.jar"
"createdieselgenerators","textures/item/biodiesel_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/black_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/blue_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/brown_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/chemical_sprayer_old.png","item","32","32","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/chemical_sprayer.png","item","32","32","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/crude_oil_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/cyan_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/diesel_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/distillation_controller.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/engine_piston.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/engine_silencer.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/engine_turbocharger.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/entity_filter.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/ethanol_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/gasoline_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/gray_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/green_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/hammer.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/kelp_handle.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/light_blue_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/light_gray_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/arc_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/arc.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/creeper_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/creeper.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/diamond_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/diamond.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/dragon_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/dragon.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/fire_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/fire.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/glass_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/glass.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/heavier_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/heavier.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/obsidian_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/obsidian.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/soul_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/soul.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/sussy_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/sussy.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/titanium_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/titanium.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/willows_open.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lighter/willows.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/lime_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/magenta_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/mold.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/mold/bar.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/mold/blank.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/mold/bowl.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/mold/chain.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/mold/lines.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/oil_scanner_high.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/oil_scanner_medium.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/oil_scanner_none.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/orange_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/pink_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/plant_oil_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/purple_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/red_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/track_layers_bag_filled.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/track_layers_bag.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/turret_operator_hat.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/white_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/wire_cutters_cut.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/wire_cutters.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/wood_chip.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createdieselgenerators","textures/item/yellow_cement_bucket.png","item","16","16","False","True","False","80","createdieselgenerators-1.21.1-1.3.15.jar"
"createmetallurgy","textures/item/coke.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/copper_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/crushed_raw_tungsten.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/dirty_copper_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/dirty_gold_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/dirty_iron_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/dirty_tungsten_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/dirty_zinc_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/gauge_attachment.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/gold_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite_blank_mold.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite_gear_mold.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite_ingot_mold.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite_nugget_mold.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite_plate_mold.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite_rod_mold.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/graphite.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/incomplete_industrial_crucible.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/incomplete_ladle_frame.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/iron_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/ladle_filter.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/ladle/community/restingphantom.png","item","32","64","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/ladle/community/the_cooler.png","item","32","64","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/ladle/ladle_particle.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/ladle/ladle.png","item","64","64","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_aluminum_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_brass_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_bronze_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_constantan_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_copper_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_electrum_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_gold_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_invar_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_iron_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_lead_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_lithium_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_necromium_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_netherite_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_nickel_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_obdurium_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_osmium_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_silver_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_slag_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_steel_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
