"review_class","recipe_id","output_id","ordinary_input_id","compressed_1x_candidate","compressed_2x_candidate","material_family","source","source_path","decision"
"modded-review","allthecompressed:compress/xychorium_storage_blue_1x","allthecompressed:xychorium_storage_blue_1x","xycraft_world:xychorium_storage_blue","allthecompressed:xychorium_storage_blue_1x","allthecompressed:xychorium_storage_blue_2x","xychorium_storage_blue","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/xychorium_storage_blue_1x.json","unreviewed"
"modded-review","allthecompressed:compress/xychorium_storage_dark_1x","allthecompressed:xychorium_storage_dark_1x","xycraft_world:xychorium_storage_dark","allthecompressed:xychorium_storage_dark_1x","allthecompressed:xychorium_storage_dark_2x","xychorium_storage_dark","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/xychorium_storage_dark_1x.json","unreviewed"
"modded-review","allthecompressed:compress/xychorium_storage_green_1x","allthecompressed:xychorium_storage_green_1x","xycraft_world:xychorium_storage_green","allthecompressed:xychorium_storage_green_1x","allthecompressed:xychorium_storage_green_2x","xychorium_storage_green","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/xychorium_storage_green_1x.json","unreviewed"
"modded-review","allthecompressed:compress/xychorium_storage_light_1x","allthecompressed:xychorium_storage_light_1x","xycraft_world:xychorium_storage_light","allthecompressed:xychorium_storage_light_1x","allthecompressed:xychorium_storage_light_2x","xychorium_storage_light","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/xychorium_storage_light_1x.json","unreviewed"
"modded-review","allthecompressed:compress/xychorium_storage_red_1x","allthecompressed:xychorium_storage_red_1x","xycraft_world:xychorium_storage_red","allthecompressed:xychorium_storage_red_1x","allthecompressed:xychorium_storage_red_2x","xychorium_storage_red","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/xychorium_storage_red_1x.json","unreviewed"
"modded-review","allthecompressed:compress/yellow_concrete_1x","allthecompressed:yellow_concrete_1x","minecraft:yellow_concrete","allthecompressed:yellow_concrete_1x","allthecompressed:yellow_concrete_2x","yellow_concrete","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/yellow_concrete_1x.json","unreviewed"
"modded-review","allthecompressed:compress/zinc_block_1x","allthecompressed:zinc_block_1x","alltheores:zinc_block","allthecompressed:zinc_block_1x","allthecompressed:zinc_block_2x","zinc_block","allthecompressed-1.21.1-4.4.0.jar","data/allthecompressed/recipe/compress/zinc_block_1x.json","unreviewed"
"modded-review","ae2lt:overload_processing/appflux_energy_processor","appflux:energy_processor","appflux:charged_redstone_block","allthecompressed:charged_redstone_block_1x","allthecompressed:charged_redstone_block_2x","charged_redstone_block","ae2lt-2.0.8.jar","data/ae2lt/recipe/overload_processing/appflux_energy_processor.json","unreviewed"
"modded-review","ae2lt:overload_processing/appflux_energy_processor","appflux:energy_processor","minecraft:redstone_block","allthecompressed:redstone_block_1x","allthecompressed:redstone_block_2x","redstone_block","ae2lt-2.0.8.jar","data/ae2lt/recipe/overload_processing/appflux_energy_processor.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/blue_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/blue_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/blue_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/blue_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/blue_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/blue_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/green_archwood_sapling","ars_nouveau:green_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/green_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/green_archwood_sapling","ars_nouveau:green_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/green_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/green_archwood_sapling","ars_nouveau:green_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/green_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/green_archwood_sapling","ars_nouveau:green_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/green_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/green_archwood_sapling","ars_nouveau:green_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/green_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/green_archwood_sapling","ars_nouveau:green_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/green_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/purple_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/purple_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/purple_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/purple_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/purple_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/purple_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/red_archwood_sapling","ars_nouveau:red_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/red_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/red_archwood_sapling","ars_nouveau:red_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/red_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/red_archwood_sapling","ars_nouveau:red_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/red_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/red_archwood_sapling","ars_nouveau:red_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/red_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/red_archwood_sapling","ars_nouveau:red_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/red_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/red_archwood_sapling","ars_nouveau:red_archwood_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/red_archwood_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/dirt/flint/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/flint/sourceberry_bush.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/sourceberry_bush.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/sourceberry_bush.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/sourceberry_bush.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/sourceberry_bush.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/sourceberry_bush.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/sourceberry_bush","ars_nouveau:sourceberry_bush","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/sourceberry_bush.json","unreviewed"
"modded-review","bellsandwhistles:station_platform","bellsandwhistles:station_platform","minecraft:smooth_stone","allthecompressed:smooth_stone_1x","allthecompressed:smooth_stone_2x","smooth_stone","bellsandwhistles-0.4.7-1.21.1.jar","data/bellsandwhistles/recipe/station_platform.json","unreviewed"
"modded-review","bellsandwhistles:station_platform_stonecutter","bellsandwhistles:station_platform","minecraft:smooth_stone","allthecompressed:smooth_stone_1x","allthecompressed:smooth_stone_2x","smooth_stone","bellsandwhistles-0.4.7-1.21.1.jar","data/bellsandwhistles/recipe/station_platform_stonecutter.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/dead_sapling","biomesoplenty:dead_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/dead_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/dead_sapling","biomesoplenty:dead_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/dead_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/dead_sapling","biomesoplenty:dead_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/dead_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/dead_sapling","biomesoplenty:dead_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/dead_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/dead_sapling","biomesoplenty:dead_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/dead_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/dead_sapling","biomesoplenty:dead_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/dead_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/fir_sapling","biomesoplenty:fir_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/fir_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/fir_sapling","biomesoplenty:fir_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/fir_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/fir_sapling","biomesoplenty:fir_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/fir_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/fir_sapling","biomesoplenty:fir_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/fir_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/fir_sapling","biomesoplenty:fir_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/fir_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/fir_sapling","biomesoplenty:fir_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/fir_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/flowering_oak_sapling","biomesoplenty:flowering_oak_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/flowering_oak_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/flowering_oak_sapling","biomesoplenty:flowering_oak_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/flowering_oak_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/flowering_oak_sapling","biomesoplenty:flowering_oak_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/flowering_oak_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/flowering_oak_sapling","biomesoplenty:flowering_oak_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/flowering_oak_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/flowering_oak_sapling","biomesoplenty:flowering_oak_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/flowering_oak_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/flowering_oak_sapling","biomesoplenty:flowering_oak_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/flowering_oak_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/hellbark_sapling","biomesoplenty:hellbark_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/hellbark_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/hellbark_sapling","biomesoplenty:hellbark_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/hellbark_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/hellbark_sapling","biomesoplenty:hellbark_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/hellbark_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/hellbark_sapling","biomesoplenty:hellbark_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/hellbark_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/hellbark_sapling","biomesoplenty:hellbark_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/hellbark_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/hellbark_sapling","biomesoplenty:hellbark_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/hellbark_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/jacaranda_sapling","biomesoplenty:jacaranda_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/jacaranda_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/jacaranda_sapling","biomesoplenty:jacaranda_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/jacaranda_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/jacaranda_sapling","biomesoplenty:jacaranda_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/jacaranda_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/jacaranda_sapling","biomesoplenty:jacaranda_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/jacaranda_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/jacaranda_sapling","biomesoplenty:jacaranda_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/jacaranda_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/jacaranda_sapling","biomesoplenty:jacaranda_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/jacaranda_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/magic_sapling","biomesoplenty:magic_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/magic_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/magic_sapling","biomesoplenty:magic_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/magic_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/magic_sapling","biomesoplenty:magic_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/magic_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/magic_sapling","biomesoplenty:magic_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/magic_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/magic_sapling","biomesoplenty:magic_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/magic_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/magic_sapling","biomesoplenty:magic_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/magic_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/mahogany_sapling","biomesoplenty:mahogany_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/mahogany_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/mahogany_sapling","biomesoplenty:mahogany_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/mahogany_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/mahogany_sapling","biomesoplenty:mahogany_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/mahogany_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/mahogany_sapling","biomesoplenty:mahogany_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/mahogany_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/mahogany_sapling","biomesoplenty:mahogany_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/mahogany_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/mahogany_sapling","biomesoplenty:mahogany_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/mahogany_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/maple_sapling","biomesoplenty:maple_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/maple_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/flint/maple_sapling","biomesoplenty:maple_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/maple_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/golden/maple_sapling","biomesoplenty:maple_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/maple_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/iron/maple_sapling","biomesoplenty:maple_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/maple_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/netherite/maple_sapling","biomesoplenty:maple_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/maple_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/string/maple_sapling","biomesoplenty:maple_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/maple_sapling.json","unreviewed"
"modded-review","exdeorum:sieve/moss_block/diamond/orange_autumn_sapling","biomesoplenty:orange_autumn_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/orange_autumn_sapling.json","unreviewed"
