era,objective_item,recipe_id,meaningful_foreign_namespaces,integration_depth,target_depth,status,acquisition_class,source
7,kubejs:closed_loop_extract_bucket,,,0,3,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
7,kubejs:era7_exploration_contribution,infinite_domain:era_7/c_contribution,stellaris,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_7/c_contribution.json
7,kubejs:era7_farming_contribution,infinite_domain:era_7/b_contribution,stellaris,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_7/b_contribution.json
7,kubejs:era7_mining_contribution,infinite_domain:era_7/a_contribution,stellaris,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_7/a_contribution.json
7,kubejs:high_grade_platinum_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
7,kubejs:orbital_biomass,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
7,kubejs:orbital_foundation_core,infinite_domain:era_7/foundation_core_from_a,stellaris,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_7/foundation_core_from_a.json
7,kubejs:precipitated_platinum_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
7,minecraft:chorus_fruit,create_ultimate_factory:haunting_apple,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/create_ultimate_factory/recipe/haunting_apple.json
7,minecraft:golden_carrot,exdeorum:sieve/dirt/golden/golden_carrot,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/dirt/golden/golden_carrot.json
7,minecraft:water_bucket,,,0,3,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
7,more_ores_more_gems:adamantite_pickaxe,more_ores_more_gems:adamantite_pickaxe_recipe,stellaris,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/more_ores_more_gems/recipe/adamantite_pickaxe_recipe.json
7,more_ores_more_gems:platinum_nugget,more_ores_more_gems:make_platium_nugget,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/more_ores_more_gems/recipe/make_platium_nugget.json
7,stellaris:big_oxygen_tank,stellaris:misc/big_oxygen_tank,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/big_oxygen_tank.json
7,stellaris:big_rocket_upgrade,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
7,stellaris:desh_block,stellaris:misc/desh_block,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/stellaris/recipe/misc/desh_block.json
7,stellaris:desh_ingot,stellaris:misc/desh_ingot,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/stellaris/recipe/misc/desh_ingot.json
7,stellaris:desh_plating_block,stellaris:misc/desh_plating_block,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/stellaris/recipe/misc/desh_plating_block.json
7,stellaris:jet_suit_chestplate,stellaris:armor/jet_suit_chestplate,createbigcannons,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/armor/jet_suit_chestplate.json
7,stellaris:mars_ice_shard_ore,,,0,3,NO_STATIC_JSON_RECIPE,NATURAL_RESOURCE_OR_DROP,
7,stellaris:mars_ostrum_ore,,,0,3,NO_STATIC_JSON_RECIPE,NATURAL_RESOURCE_OR_DROP,
7,stellaris:moon_desh_ore,,,0,3,NO_STATIC_JSON_RECIPE,NATURAL_RESOURCE_OR_DROP,
7,stellaris:oxygen_distributor,stellaris:misc/oxygen_distributor,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/oxygen_distributor.json
7,stellaris:oxygen_tank,stellaris:misc/oxygen_tank,kubejs;tfmg,2,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/oxygen_tank.json
7,stellaris:raw_desh_ingot,stellaris:misc/raw_desh_ingot,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/stellaris/recipe/misc/raw_desh_ingot.json
7,stellaris:rocket_engine,stellaris:misc/rocket_engine,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/rocket_engine.json
7,stellaris:rocket_fin,stellaris:misc/rocket_fin,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/rocket_fin.json
7,stellaris:rocket_launch_pad,stellaris:misc/rocket_launch_pad,createnuclear;kubejs;tfmg,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/rocket_launch_pad.json
7,stellaris:rocket_nose_cone,stellaris:misc/rocket_nose_cone,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/rocket_nose_cone.json
7,stellaris:rocket_station,stellaris:misc/rocket_station_block,ae2;kubejs,2,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/rocket_station_block.json
7,stellaris:solar_panel,stellaris:misc/solar_panel,ae2;create_new_age;kubejs;powergrid,4,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/solar_panel.json
7,stellaris:space_suit_chestplate,stellaris:misc/spacesuit_chestplate,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/spacesuit_chestplate.json
7,stellaris:space_suit_helmet,stellaris:misc/spacesuit_helmet,kubejs;tfmg,2,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/spacesuit_helmet.json
7,stellaris:venus_corronium_ore,,,0,3,NO_STATIC_JSON_RECIPE,NATURAL_RESOURCE_OR_DROP,
8,ae2:dense_energy_cell,ae2:network/blocks/energy_dense_energy_cell,createnuclear;oritech;stellaris,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/blocks/energy_dense_energy_cell.json
8,ae2:drive,ae2:network/blocks/storage_drive,createnuclear;oritech;stellaris,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/blocks/storage_drive.json
8,ae2:item_storage_cell_256k,ae2:network/cells/item_storage_cell_256k,createnuclear;oritech;stellaris,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/cells/item_storage_cell_256k.json
8,ae2:quantum_link,ae2:network/blocks/quantum_link,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/ae2/recipe/network/blocks/quantum_link.json
8,ae2:quantum_ring,ae2:network/blocks/quantum_ring,createnuclear;oritech;stellaris,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/blocks/quantum_ring.json
8,ae2:wireless_crafting_terminal,ae2:network/upgrade_wireless_crafting_terminal,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/ae2/recipe/network/upgrade_wireless_crafting_terminal.json
8,ae2lt:infinite_storage_cell,,,0,3,NO_STATIC_JSON_RECIPE,QUEST_REWARD,
8,allthecompressed:cobblestone_5x,allthecompressed:compress/cobblestone_5x,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/allthecompressed/recipe/compress/cobblestone_5x.json
8,createcybernetics:netherite_qpu,infinite_domain:technology_reconstruction/netherite_qpu,ae2;oritech;powergrid,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/technology_reconstruction/netherite_qpu.json
8,kubejs:era8_exploration_contribution,infinite_domain:era_8/c_contribution,ae2,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_8/c_contribution.json
8,kubejs:era8_farming_contribution,infinite_domain:era_8/b_contribution,stellaris,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_8/b_contribution.json
8,kubejs:era8_mining_contribution,infinite_domain:era_8/a_contribution,stellaris;tfmg,2,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_8/a_contribution.json
8,kubejs:high_grade_iron_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
8,kubejs:infinite_domain_core,infinite_domain:era_8/infinite_domain_core_from_a,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_8/infinite_domain_core_from_a.json
8,kubejs:precipitated_iron_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
8,kubejs:regenerative_catalyst_matrix,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
8,kubejs:regenerative_refining_solution_bucket,,,0,3,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
8,minecraft:copper_block,allthecompressed:decompress/copper_block_1x,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/allthecompressed/recipe/decompress/copper_block_1x.json
8,minecraft:golden_carrot,exdeorum:sieve/dirt/golden/golden_carrot,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/dirt/golden/golden_carrot.json
8,minecraft:iron_nugget,create:crushing/iron_horse_armor,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/create/recipe/crushing/iron_horse_armor.json
8,minecraft:netherite_block,allthecompressed:decompress/netherite_block_1x,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/allthecompressed/recipe/decompress/netherite_block_1x.json
8,minecraft:wheat_seeds,create:milling/fern,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/create/recipe/milling/fern.json
8,oritech:accelerator_controller,oritech:crafting/particlecontroller,ae2;createnuclear;stellaris,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/particlecontroller.json
8,oritech:bio_generator_block,oritech:crafting/biogen,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/biogen.json
8,oritech:machine_core_7,oritech:crafting/core7,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/core7.json
8,stellaris:big_oxygen_tank,stellaris:misc/big_oxygen_tank,kubejs,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/stellaris/recipe/misc/big_oxygen_tank.json
8,stellaris:desh_block,stellaris:misc/desh_block,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/stellaris/recipe/misc/desh_block.json
8,stellaris:desh_ingot,stellaris:misc/desh_ingot,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/stellaris/recipe/misc/desh_ingot.json
8,tfmg:steel_block,tfmg:crafting/materials/steel_block_from_compacting,createbigcannons,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/tfmg/recipe/crafting/materials/steel_block_from_compacting.json
8,wastelands:purified_water,infinite_domain:sieve/hazardous_salvage/scrap_pile/diamond/purified_water,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/sieve/hazardous_salvage/scrap_pile/diamond/purified_water.json
