chapter,quest_id,title,task_types,checkmark
"domain_compendium.snbt","7C0DE100000000D5","Create Big Cannons 4","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000D7","Ex Deorum 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000D8","Ex Deorum 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000D9","Ex Deorum 3","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000DA","Ex Deorum 4","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000DB","The Wasteland 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000DC","The Wasteland 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000DD","The Wasteland 3","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000DE","The Wasteland 4","item;item;item","false"
"domain_compendium.snbt","7C0DE100000000DF","Create Nuclear 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E0","Create Nuclear 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E1","Create Nuclear 3","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E2","The Graveyard (Unofficial Port) 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E3","The Graveyard (Unofficial Port) 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E4","The Graveyard (Unofficial Port) 3","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E8","Create: Power Grid 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E9","Create: Power Grid 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000EA","Create: Power Grid 3","item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000EB","Basic Nether Ores [Forge/Fabric] 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000EC","Basic Nether Ores [Forge/Fabric] 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000ED","Basic Nether Ores [Forge/Fabric] 3","item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000EE","Sophisticated Storage 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000EF","Sophisticated Storage 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E5","Create: Metallurgy 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000E6","Create: Metallurgy 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F0","Cyberware: Reforged 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F1","Cyberware: Reforged 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F2","Create: Brewing 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F3","Create: Brewing 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F4","infinite_domain_cyberware 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F5","infinite_domain_cyberware 2","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F8","Create Aeronautics: Gadgets & Gizmos 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F9","Create Aeronautics: Gadgets & Gizmos 2","item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000FA","Create: New Age 1","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000FB","Create: New Age 2","item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000FE","Create: Numismatics","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000F6","Create: Diesel Generators","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000FF","Create: Bells & Whistles","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000100","Create Propulsion: Simulated","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000101","Create ReAutomated","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000102","Yet Another Gravestone [YAGM]","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000104","Mining Gadgets","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000105","Nether Depths Upgrade","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE100000000FC","Create: Petrochem","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000106","Primitive Start","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000107","Cyberspace","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000108","Create: Winery","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000103","Create: Jaffabricate","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000109","Create: Radars","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000010A","Create  Deep Seas","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000010B","Create: Some Assembly Required","item;item;item;item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000010C","EnviroMine Lite","item;item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000010D","Create: Mind the Gap","item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000010E","Mutant Monsters","item;item;item;item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000010F","Create Aeronautics: Transmission & Linkage","item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000110","Mekanite Mobs","item;item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000111","Create: Chimneys","item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000112","Gateway of Doom","item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000113","Wasteland-NewLife","item;item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000114","Create: Aquatic Ambitions","item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000115","Create: Hypertubes","item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000116","Create Aeronautics: Delivery Required","item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000117","FTB Quests (NeoForge)","item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000118","Create: Tracks","item;item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000119","Building Gadgets","item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000011A","Cybernetics: Cyberchems","item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000011B","Create: Linear Bearing","item;item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000011C","Spells & Spellcrafting","item;item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000011D","Create Aero Radars","item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000011E","Create Aeronautics: Automated Logistics","item;item;item;item","false"
"domain_compendium.snbt","7C0DE1000000011F","Create: PowerGrid batteries","item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000120","Zombie Village","item;item;item;item","false"
"domain_compendium.snbt","7C0DE10000000121","Create: Compact Gearbox - Transmisson","item;item;item","false"
"domain_compendium.snbt","7C0DE10000000122","Create Aeronautics: Throwable Rope Connector","item;item;item","false"
"domain_compendium.snbt","7C0DE10000000123","Create Aeronautics: Carworks","item;item;item","false"
"domain_compendium.snbt","7C0DE10000000124","Create Refueling Hose","item;item;item","false"
"domain_compendium.snbt","7C0DE10000000125","Create: Applied Kinetics","item;item","false"
"domain_compendium.snbt","7C0DE10000000126","Create: Escalated","item;item","false"
"domain_compendium.snbt","7C0DE0C0000000FF","The Domain, Catalogued","checkmark","true"
"environmental_survival_engineering.snbt","5D20000000000001","The Air Is Part of the Mine","checkmark","true"
"environmental_survival_engineering.snbt","5D2000000000000B","Commission the Mine Gallery","checkmark","true"
"environmental_survival_engineering.snbt","5D2000000000000E","Environmental Safety Charter","item;item","false"
"environmental_survival_engineering.snbt","5D2000000000000F","The Invisible Weather","checkmark","true"
"environmental_survival_engineering.snbt","5D20000000000015","Seventeen Pieces of Rubber Between You and Regret","item;item;item;item","false"
"environmental_survival_engineering.snbt","5D20000000000017","The Exposure-Control Drill","checkmark","true"
"graveyard_gateway_containment.snbt","6F30000000000001","The Graveyard Night Register","item;item","false"
"graveyard_gateway_containment.snbt","6F30000000000003","Four Graveyard Signatures","kill;kill;kill;kill","false"
"graveyard_gateway_containment.snbt","6F30000000000005","Dark-Iron Quarantine Hardware","item;item;item;item","false"
"graveyard_gateway_containment.snbt","6F30000000000007","Burial-Ground Recovery Drill","checkmark","true"
"graveyard_gateway_containment.snbt","6F30000000000008","Gateway of Doom Containment Desk","item;item","false"
"graveyard_gateway_containment.snbt","6F30000000000009","Easy Gate — Bounded Contact","checkmark","true"
"graveyard_gateway_containment.snbt","6F3000000000000A","Medium Gate — Reinforced Ward","item;item","false"
"graveyard_gateway_containment.snbt","6F3000000000000B","Medium Gate — Casualty Control","checkmark","true"
"graveyard_gateway_containment.snbt","6F3000000000000C","Hard Gate — Quantum Interlock","item;item","false"
"graveyard_gateway_containment.snbt","6F3000000000000D","Hard Gate — Abort Authority","checkmark","true"
"graveyard_gateway_containment.snbt","6F3000000000000E","Layered Portal Exclusion","item;item","false"
"graveyard_gateway_containment.snbt","6F3000000000000F","Two-Player Containment Continuity","checkmark","true"
"grid_storage_and_recovery.snbt","6C01000000000004","Switching and Metering Acceptance","item;item;item;checkmark","true"
"grid_storage_and_recovery.snbt","6C01000000000005","Substation Continuity Trial","item;checkmark","true"
"lets_get_started_shall_we.snbt","3AFBE38263D3351E","Shelter Before Ambition","checkmark","true"
"lets_get_started_shall_we.snbt","0FFBED0140C896F0","Life in the Dust","item;item","false"
"lets_get_started_shall_we.snbt","0D2120E425BA76F6","An Arsenal of Remains","item;item;item","false"
"lets_get_started_shall_we.snbt","1CE40D15564FEADC","Choose How You Will Survive","checkmark","true"
"lets_get_started_shall_we.snbt","2C1F9877A3002405","Emergency Stores","item;item;item","false"
"mastery_era_00.snbt","6010000000000001","Era 0 Mastery Project","checkmark","true"
"mastery_era_00.snbt","6010000000000002","Master of Era 0","","false"
"mastery_era_01.snbt","6110000000000001","Era 1 Mastery Project","checkmark","true"
"mastery_era_01.snbt","6110000000000002","Master of Era 1","","false"
"mastery_era_02.snbt","6210000000000001","Era 2 Mastery Project","checkmark","true"
"mastery_era_02.snbt","6210000000000002","Master of Era 2","","false"
"mastery_era_03.snbt","6310000000000001","Era 3 Mastery Project","checkmark","true"
"mastery_era_03.snbt","6310000000000002","Master of Era 3","","false"
"mastery_era_04.snbt","6410000000000001","Era 4 Mastery Project","checkmark","true"
"mastery_era_04.snbt","6410000000000002","Master of Era 4","","false"
"mastery_era_05.snbt","6510000000000001","Era 5 Mastery Project","checkmark","true"
"mastery_era_05.snbt","6510000000000002","Master of Era 5","","false"
"mastery_era_06.snbt","6610000000000001","Era 6 Mastery Project","checkmark","true"
"mastery_era_06.snbt","6610000000000002","Master of Era 6","","false"
"mastery_era_07.snbt","6710000000000001","Era 7 Mastery Project","checkmark","true"
"mastery_era_07.snbt","6710000000000002","Master of Era 7","","false"
"mastery_era_08.snbt","6810000000000001","Era 8 Mastery Project","checkmark","true"
"mastery_era_08.snbt","6810000000000002","Master of Era 8","","false"
"mutant_and_mekanite_threat_dossier.snbt","5F20000000000006","Zombie Termination Procedure","kill;item","false"
"mutant_and_mekanite_threat_dossier.snbt","5F2000000000000A","Determination: Mutant-Class Threat","kill;kill;kill;kill","false"
"mutant_and_mekanite_threat_dossier.snbt","5F20000000000018","Self-Dividing Chassis","kill;kill;kill","false"
"mutant_and_mekanite_threat_dossier.snbt","5F2000000000001A","Determination: Mekanite Extermination Doctrine","kill;kill;kill;kill","false"
"old_world_investigation.snbt","4F57000000000000","Read the Ground First","checkmark","true"
"old_world_investigation.snbt","4F57000000000003","THEY WERE HERE FIRST","item;item","false"
"old_world_investigation.snbt","4F57000000000012","Food for a Billion — First Evidence","item;item","false"
"old_world_investigation.snbt","4F57000000000022","The Interval Collapses","item;item","false"
"old_world_investigation.snbt","4F57000000000016","The Crop Was Already Everywhere","item;item","false"
"old_world_investigation.snbt","4F57000000000024","Four Times Is a Result","item;item","false"
"parallel_factory_paths.snbt","5D30000000000001","A Factory Must Grow","checkmark","true"
"parallel_factory_paths.snbt","5D30000000000002","The Reconfigurable Line","item;item;item","false"
"parallel_factory_paths.snbt","5D30000000000003","Stone Without a Quarry","item;item;item","false"
"parallel_factory_paths.snbt","5D30000000000004","An Industrial Palette","item;item;item;item","false"
"parallel_factory_paths.snbt","5D30000000000005","Crushing for Recovery","item;item;item","false"
"parallel_factory_paths.snbt","5D30000000000006","Nether Reclamation Line","item;item","false"
"parallel_factory_paths.snbt","5D30000000000007","A Furnace Built as a Building","item;item","false"
"parallel_factory_paths.snbt","5D30000000000008","Creosote Becomes Structure","item;item","false"
"parallel_factory_paths.snbt","5D30000000000009","Belts and Pipes at Plant Scale","item;item;item","false"
"parallel_factory_paths.snbt","5D3000000000000A","The Mechanism Inside the Masonry","item;item;item","false"
"parallel_factory_paths.snbt","5D3000000000000B","Commission the Metal Press","checkmark","true"
"parallel_factory_paths.snbt","5D3000000000000C","A Measured Low-Voltage Grid","item;item;item;item","false"
"parallel_factory_paths.snbt","5D3000000000000D","Plant Oil and Fermentation","item;item","false"
"parallel_factory_paths.snbt","5D3000000000000E","Commission the Refinery","checkmark","true"
"parallel_factory_paths.snbt","5D3000000000000F","Fuel Must Answer to Load","checkmark","true"
"parallel_factory_paths.snbt","5D30000000000010","Agriculture Inside the Works","item;item","false"
"parallel_factory_paths.snbt","5D30000000000011","Commission the Excavator","checkmark","true"
"parallel_factory_paths.snbt","5D30000000000012","Commission the Arc Furnace","checkmark","true"
"parallel_factory_paths.snbt","5D30000000000013","High Voltage, High Consequence","item;item;item","false"
"parallel_factory_paths.snbt","5D30000000000014","Create Feeds the Fixed Plant","checkmark","true"
"parallel_factory_paths.snbt","5D30000000000015","Design for Failure, Not Just Speed","checkmark","true"
"parallel_factory_paths.snbt","5D30000000000016","Parallel Factory Charter","item;item;item","false"
"powered_field_engineering.snbt","6F60000000000001","Powered Field Engineering Charter","item;item;item","false"
"powered_field_engineering.snbt","6F60000000000003","Baseline Beam Qualification","checkmark","true"
"powered_field_engineering.snbt","6F60000000000004","Endurance Module Ladder","item;item;item","false"
"powered_field_engineering.snbt","6F60000000000005","Recovery and Illumination Modules","item;item;item","false"
"powered_field_engineering.snbt","6F60000000000006","Selective Extraction Modules","item;item","false"
"powered_field_engineering.snbt","6F60000000000007","Waste and Freeze Controls","item;item","false"
"powered_field_engineering.snbt","6F60000000000008","Selective Mining Acceptance","checkmark","true"
"powered_field_engineering.snbt","6F60000000000009","Extended Survey Geometry","item;item","false"
"powered_field_engineering.snbt","6F6000000000000A","Large-Volume Extraction Permit","checkmark","true"
"powered_field_engineering.snbt","6F6000000000000C","Exchange and Removal Tools","item;item","false"
"powered_field_engineering.snbt","6F6000000000000F","Field Works Continuity Trial","checkmark","true"
"spawn_exchange.snbt","6E01000000000001","Quartermaster — Lost Survivors","checkmark","true"
"spawn_exchange.snbt","6E01000000000002","Mechanist — Mechanical Reconstruction","checkmark","true"
"spawn_exchange.snbt","6E01000000000003","Foundry Broker — Heavy Industry","checkmark","true"
"spawn_exchange.snbt","6E01000000000004","Chemical Cooperative — Petrochemical Civilization","checkmark","true"
"spawn_exchange.snbt","6E01000000000005","Grid Supply — The Electrical Grid","checkmark","true"
"spawn_exchange.snbt","6E01000000000006","Systems Exchange — Automated Industry","checkmark","true"
"spawn_exchange.snbt","6E01000000000007","Containment Office — High Energy Engineering","checkmark","true"
"spawn_exchange.snbt","6E01000000000008","Expedition Exchange — Orbital Industry","checkmark","true"
"spawn_exchange.snbt","6E01000000000009","Cybernetics Exchange - Automated Clinic","checkmark","true"
"supplementaries_civic_utility.snbt","6F40000000000001","Supplementaries Service Charter","item;item","false"
"supplementaries_civic_utility.snbt","6F40000000000003","Hoist Recovery Drill","checkmark","true"
"supplementaries_civic_utility.snbt","6F40000000000004","Measured Public Stores","item;item;item","false"
"supplementaries_civic_utility.snbt","6F40000000000006","Wayfinding and Work Orders","item;item;item","false"
"supplementaries_civic_utility.snbt","6F40000000000007","Relief Point Commissioning","checkmark","true"
"supplementaries_civic_utility.snbt","6F40000000000008","Mechanical Service Auxiliaries","item;item;item","false"
"supplementaries_civic_utility.snbt","6F40000000000009","Instrumented Service Station","item;item;item","false"
"supplementaries_civic_utility.snbt","6F4000000000000C","Civic Address Endpoint","item;item","false"
"supplementaries_civic_utility.snbt","6F4000000000000D","Secure Shared Custody","item;item","false"
"supplementaries_civic_utility.snbt","6F4000000000000E","Public Systems Continuity Drill","checkmark","true"
"the_rot_spore_threat_dossier.snbt","5F10000000000008","The Rot Has Inventory","item;item;item","false"
"the_rot_spore_threat_dossier.snbt","5F10000000000010","Specialized Anatomy","item;item;item;item","false"
"the_rot_spore_threat_dossier.snbt","5F10000000000016","Armor, Cores, and Spines","item;item;item;item","false"
"the_rot_spore_threat_dossier.snbt","5F1000000000001C","Organoid Anatomy","item;item;item","false"
"the_rot_spore_threat_dossier.snbt","5F10000000000025","Three Environments, One Appetite","item;item;item;item","false"
"the_rot_spore_threat_dossier.snbt","5F10000000000026","Murder the Hive Mind","kill;item","false"
"undead_settlement_automation.snbt","5D10000000000004","A Roof for the First Crew","item;checkmark","true"
"undead_settlement_automation.snbt","5D10000000000005","Food Beyond the Living","item;item","false"
"undead_settlement_automation.snbt","5D10000000000006","Tools for the Silent Shift","item;item","false"
"undead_settlement_automation.snbt","5D10000000000007","A Warehouse With Hands","item;item","false"
"undead_settlement_automation.snbt","5D1000000000000F","A Gate Needs a Return Path","item;item","false"
"undead_settlement_automation.snbt","5D10000000000010","Undead Settlement Charter","item;item;item","false"
