recipe_id,recipe_namespace,recipe_path,recipe_type,enabled,winning_source_kind,winning_source,winning_source_path,definition_count,overridden,input_ids,output_ids,input_ref_count,output_ref_count,normalization_status,input_namespaces,output_namespaces,foreign_input_namespaces,cross_mod_candidate,scaling_class,iron_tier,scaling_replacement_count,scaling_replacements,recommended_override_path
immersiveengineering:arcfurnace/raw_ore_silver,immersiveengineering,arcfurnace/raw_ore_silver,immersiveengineering:arc_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/arcfurnace/raw_ore_silver.json,1,False,#c:raw_materials/silver,#c:ingots/silver,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/arcfurnace/raw_ore_silver.json
immersiveengineering:arcfurnace/raw_ore_tin,immersiveengineering,arcfurnace/raw_ore_tin,immersiveengineering:arc_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/arcfurnace/raw_ore_tin.json,1,False,#c:raw_materials/tin,#c:ingots/tin,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/arcfurnace/raw_ore_tin.json
immersiveengineering:arcfurnace/raw_ore_tungsten,immersiveengineering,arcfurnace/raw_ore_tungsten,immersiveengineering:arc_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/arcfurnace/raw_ore_tungsten.json,1,False,#c:raw_materials/tungsten,#c:ingots/tungsten,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/arcfurnace/raw_ore_tungsten.json
immersiveengineering:arcfurnace/raw_ore_uranium,immersiveengineering,arcfurnace/raw_ore_uranium,immersiveengineering:arc_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/arcfurnace/raw_ore_uranium.json,1,False,#c:raw_materials/uranium,#c:ingots/uranium,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/arcfurnace/raw_ore_uranium.json
immersiveengineering:arcfurnace/raw_ore_zinc,immersiveengineering,arcfurnace/raw_ore_zinc,immersiveengineering:arc_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/arcfurnace/raw_ore_zinc.json,1,False,#c:raw_materials/zinc,#c:ingots/zinc,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/arcfurnace/raw_ore_zinc.json
immersiveengineering:arcfurnace/steel,immersiveengineering,arcfurnace/steel,immersiveengineering:arc_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/arcfurnace/steel.json,1,False,#c:ingots/iron,#c:ingots/steel,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/arcfurnace/steel.json
immersiveengineering:blastfurnace/steel,immersiveengineering,blastfurnace/steel,immersiveengineering:blast_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/blastfurnace/steel.json,1,False,#c:ingots/iron,#c:ingots/steel,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/blastfurnace/steel.json
immersiveengineering:blastfurnace/steel_block,immersiveengineering,blastfurnace/steel_block,immersiveengineering:blast_furnace,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/blastfurnace/steel_block.json,1,False,#c:storage_blocks/iron,#c:storage_blocks/steel,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/blastfurnace/steel_block.json
immersiveengineering:cokeoven/coke,immersiveengineering,cokeoven/coke,immersiveengineering:coke_oven,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/cokeoven/coke.json,1,False,minecraft:coal,#c:coal_coke,1,1,complete,minecraft,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/cokeoven/coke.json
immersiveengineering:cokeoven/coke_block,immersiveengineering,cokeoven/coke_block,immersiveengineering:coke_oven,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/cokeoven/coke_block.json,1,False,minecraft:coal_block,#c:storage_blocks/coal_coke,1,1,complete,minecraft,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/cokeoven/coke_block.json
immersiveengineering:crafting/alu_fence,immersiveengineering,crafting/alu_fence,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/alu_fence.json,2,True,#c:rods/aluminum; bno:aluminum_block,immersiveengineering:alu_fence,6,3,complete,bno;c,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/alu_fence.json
immersiveengineering:crafting/alu_fence_gate,immersiveengineering,crafting/alu_fence_gate,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/alu_fence_gate.json,2,True,#c:rods/aluminum; bno:aluminum_block,immersiveengineering:alu_fence_gate,6,1,complete,bno;c,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/alu_fence_gate.json
immersiveengineering:crafting/alu_scaffolding_standard,immersiveengineering,crafting/alu_scaffolding_standard,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/alu_scaffolding_standard.json,2,True,#c:rods/aluminum; bno:aluminum_block,immersiveengineering:alu_scaffolding_standard,6,6,complete,bno;c,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/alu_scaffolding_standard.json
immersiveengineering:crafting/alu_wallmount,immersiveengineering,crafting/alu_wallmount,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/alu_wallmount.json,2,True,#c:rods/aluminum; bno:aluminum_block,immersiveengineering:alu_wallmount,4,4,complete,bno;c,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/alu_wallmount.json
immersiveengineering:crafting/aluminum_hanging_sign,immersiveengineering,crafting/aluminum_hanging_sign,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/aluminum_hanging_sign.json,2,True,bno:aluminum_block; minecraft:chain,immersiveengineering:aluminum_hanging_sign,8,6,complete,bno;minecraft,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/aluminum_hanging_sign.json
immersiveengineering:crafting/aluminum_sign,immersiveengineering,crafting/aluminum_sign,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/aluminum_sign.json,2,True,#c:rods/aluminum; bno:aluminum_block,immersiveengineering:aluminum_sign,7,3,complete,bno;c,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/aluminum_sign.json
immersiveengineering:crafting/axe_steel,immersiveengineering,crafting/axe_steel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/axe_steel.json,2,True,#c:rods/treated_wood; createbigcannons:steel_block,immersiveengineering:axe_steel,5,1,complete,c;createbigcannons,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/axe_steel.json
immersiveengineering:crafting/basic_engineering,immersiveengineering,crafting/basic_engineering,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/basic_engineering.json,2,True,#immersiveengineering:treated_wood; allthecompressed:iron_block_1x; kubejs:industrial_engineering_core,immersiveengineering:basic_engineering,9,4,complete,allthecompressed;immersiveengineering;kubejs,immersiveengineering,allthecompressed;kubejs,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/basic_engineering.json
immersiveengineering:crafting/blastbrick,immersiveengineering,crafting/blastbrick,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/blastbrick.json,2,True,#c:bricks; #c:bricks/nether; allthecompressed:magma_block_1x,immersiveengineering:blastbrick,9,3,complete,allthecompressed;c,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,minecraft:magma_block -> allthecompressed:magma_block_1x,kubejs/data/immersiveengineering/recipe/crafting/blastbrick.json
immersiveengineering:crafting/blueprint_bannerpatterns,immersiveengineering,crafting/blueprint_bannerpatterns,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/blueprint_bannerpatterns.json,2,True,#c:dyes/blue; #minecraft:banners; kubejs:paper_bundle,immersiveengineering:blueprint,7,1,complete,c;kubejs;minecraft,immersiveengineering,kubejs,True,crafting_material_scaling,advanced,1,#c:paper -> kubejs:paper_bundle,kubejs/data/immersiveengineering/recipe/crafting/blueprint_bannerpatterns.json
immersiveengineering:crafting/blueprint_bullets,immersiveengineering,crafting/blueprint_bullets,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/blueprint_bullets.json,2,True,#c:dyes/blue; #c:gunpowders; immersiveengineering:empty_casing; kubejs:paper_bundle,immersiveengineering:blueprint,9,1,complete,c;immersiveengineering;kubejs,immersiveengineering,kubejs,True,crafting_material_scaling,advanced,1,#c:paper -> kubejs:paper_bundle,kubejs/data/immersiveengineering/recipe/crafting/blueprint_bullets.json
immersiveengineering:crafting/blueprint_components,immersiveengineering,crafting/blueprint_components,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/blueprint_components.json,2,True,#c:dyes/blue; allthecompressed:iron_block_1x; bno:lead_block; kubejs:paper_bundle; minecraft:copper_block,immersiveengineering:blueprint,9,1,complete,allthecompressed;bno;c;kubejs;minecraft,immersiveengineering,allthecompressed;bno;kubejs,True,crafting_material_scaling,advanced,4,#c:ingots/copper -> minecraft:copper_block; #c:ingots/iron -> allthecompressed:iron_block_1x; #c:ingots/lead -> bno:lead_block; #c:paper -> kubejs:paper_bundle,kubejs/data/immersiveengineering/recipe/crafting/blueprint_components.json
immersiveengineering:crafting/blueprint_molds,immersiveengineering,crafting/blueprint_molds,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/blueprint_molds.json,2,True,#c:dyes/blue; #c:plates/iron; kubejs:paper_bundle,immersiveengineering:blueprint,7,1,complete,c;kubejs,immersiveengineering,kubejs,True,crafting_material_scaling,advanced,1,#c:paper -> kubejs:paper_bundle,kubejs/data/immersiveengineering/recipe/crafting/blueprint_molds.json
immersiveengineering:crafting/blueprint_warning_sign,immersiveengineering,crafting/blueprint_warning_sign,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/blueprint_warning_sign.json,2,True,#c:dyes/black; #c:dyes/blue; #c:dyes/yellow; kubejs:paper_bundle,immersiveengineering:blueprint,9,1,complete,c;kubejs,immersiveengineering,kubejs,True,crafting_material_scaling,advanced,1,#c:paper -> kubejs:paper_bundle,kubejs/data/immersiveengineering/recipe/crafting/blueprint_warning_sign.json
immersiveengineering:crafting/capacitor_hv,immersiveengineering,crafting/capacitor_hv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/capacitor_hv.json,2,True,#c:plates/aluminum; #c:plates/hop_graphite; #c:redstone_acid; bno:aluminum_block; immersiveengineering:basic_engineering,immersiveengineering:capacitor_hv,1005,1,complete,bno;c;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/capacitor_hv.json
immersiveengineering:crafting/capacitor_mv,immersiveengineering,crafting/capacitor_mv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/capacitor_mv.json,2,True,#c:plates/iron; #c:plates/nickel; #c:redstone_acid; immersiveengineering:basic_engineering; more_ores_more_gems:block_of_electrum,immersiveengineering:capacitor_mv,1005,1,complete,c;immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:ingots/electrum -> more_ores_more_gems:block_of_electrum,kubejs/data/immersiveengineering/recipe/crafting/capacitor_mv.json
immersiveengineering:crafting/coil_hv,immersiveengineering,crafting/coil_hv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/coil_hv.json,2,True,allthecompressed:iron_block_1x; immersiveengineering:wirecoil_steel,immersiveengineering:coil_hv,9,1,complete,allthecompressed;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/coil_hv.json
immersiveengineering:crafting/coil_lv,immersiveengineering,crafting/coil_lv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/coil_lv.json,2,True,allthecompressed:iron_block_1x; immersiveengineering:wirecoil_copper,immersiveengineering:coil_lv,9,1,complete,allthecompressed;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/coil_lv.json
immersiveengineering:crafting/coil_mv,immersiveengineering,crafting/coil_mv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/coil_mv.json,2,True,allthecompressed:iron_block_1x; immersiveengineering:wirecoil_electrum,immersiveengineering:coil_mv,9,1,complete,allthecompressed;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/coil_mv.json
immersiveengineering:crafting/connector_hv,immersiveengineering,crafting/connector_hv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/connector_hv.json,2,True,#immersiveengineering:connector_insulator; bno:aluminum_block,immersiveengineering:connector_hv,7,4,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/connector_hv.json
immersiveengineering:crafting/connector_hv_relay,immersiveengineering,crafting/connector_hv_relay,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/connector_hv_relay.json,2,True,bno:aluminum_block; immersiveengineering:insulating_glass; immersiveengineering:slag_glass,immersiveengineering:connector_hv_relay,11,8,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/connector_hv_relay.json
immersiveengineering:crafting/connector_mv,immersiveengineering,crafting/connector_mv,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/connector_mv.json,2,True,#immersiveengineering:connector_insulator; more_ores_more_gems:block_of_electrum,immersiveengineering:connector_mv,7,4,complete,immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:ingots/electrum -> more_ores_more_gems:block_of_electrum,kubejs/data/immersiveengineering/recipe/crafting/connector_mv.json
immersiveengineering:crafting/connector_mv_relay,immersiveengineering,crafting/connector_mv_relay,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/connector_mv_relay.json,2,True,#immersiveengineering:connector_insulator; more_ores_more_gems:block_of_electrum,immersiveengineering:connector_mv_relay,4,8,complete,immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:ingots/electrum -> more_ores_more_gems:block_of_electrum,kubejs/data/immersiveengineering/recipe/crafting/connector_mv_relay.json
immersiveengineering:crafting/connector_redstone,immersiveengineering,crafting/connector_redstone,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/connector_redstone.json,2,True,#immersiveengineering:connector_insulator; minecraft:redstone_block; more_ores_more_gems:electrum_ingot,immersiveengineering:connector_redstone,6,4,complete,immersiveengineering;minecraft;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,2,#c:dusts/redstone -> minecraft:redstone_block; #c:nuggets/electrum -> more_ores_more_gems:electrum_ingot,kubejs/data/immersiveengineering/recipe/crafting/connector_redstone.json
immersiveengineering:crafting/connector_structural,immersiveengineering,crafting/connector_structural,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/connector_structural.json,2,True,#c:rods/steel; createbigcannons:steel_block,immersiveengineering:connector_structural,5,8,complete,c;createbigcannons,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/connector_structural.json
immersiveengineering:crafting/conveyor_basic,immersiveengineering,crafting/conveyor_basic,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/conveyor_basic.json,2,True,create:belt_connector; kubejs:industrial_engineering_core,immersiveengineering:conveyor_basic,9,8,complete,create;kubejs,immersiveengineering,create;kubejs,True,crafting_material_scaling,advanced,2,#c:dusts/redstone -> minecraft:redstone_block; #c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/conveyor_basic.json
immersiveengineering:crafting/conveyor_splitter,immersiveengineering,crafting/conveyor_splitter,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/conveyor_splitter.json,2,True,allthecompressed:iron_block_1x; immersiveengineering:conveyor_basic,immersiveengineering:conveyor_splitter,4,3,complete,allthecompressed;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/conveyor_splitter.json
immersiveengineering:crafting/current_transformer,immersiveengineering,crafting/current_transformer,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/current_transformer.json,2,True,#immersiveengineering:connector_insulator; allthecompressed:iron_block_1x; immersiveengineering:component_electronic; immersiveengineering:voltmeter,immersiveengineering:current_transformer,5,1,complete,allthecompressed;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/current_transformer.json
immersiveengineering:crafting/drillhead_iron,immersiveengineering,crafting/drillhead_iron,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/drillhead_iron.json,2,True,#c:storage_blocks/iron; allthecompressed:iron_block_1x,immersiveengineering:drillhead_iron,5,1,complete,allthecompressed;c,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/drillhead_iron.json
immersiveengineering:crafting/drillhead_steel,immersiveengineering,crafting/drillhead_steel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/drillhead_steel.json,2,True,#c:storage_blocks/steel; createbigcannons:steel_block,immersiveengineering:drillhead_steel,5,1,complete,c;createbigcannons,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/drillhead_steel.json
immersiveengineering:crafting/dynamo,immersiveengineering,crafting/dynamo,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/dynamo.json,2,True,allthecompressed:iron_block_1x; immersiveengineering:coil_lv; immersiveengineering:component_iron; minecraft:redstone_block,immersiveengineering:dynamo,6,1,complete,allthecompressed;immersiveengineering;minecraft,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,2,#c:dusts/redstone -> minecraft:redstone_block; #c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/dynamo.json
immersiveengineering:crafting/electromagnet,immersiveengineering,crafting/electromagnet,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/electromagnet.json,2,True,#c:rods/steel; allthecompressed:iron_block_1x; immersiveengineering:component_electronic; immersiveengineering:wirecoil_copper,immersiveengineering:electromagnet,9,1,complete,allthecompressed;c;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/electromagnet.json
immersiveengineering:crafting/empty_shell,immersiveengineering,crafting/empty_shell,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/empty_shell.json,2,True,#c:dyes/red; #c:plates/copper; kubejs:paper_bundle,immersiveengineering:empty_shell,7,3,complete,c;kubejs,immersiveengineering,kubejs,True,crafting_material_scaling,advanced,1,#c:paper -> kubejs:paper_bundle,kubejs/data/immersiveengineering/recipe/crafting/empty_shell.json
immersiveengineering:crafting/floodlight,immersiveengineering,crafting/floodlight,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/floodlight.json,2,True,#c:glass_panes; #c:plates/silver; allthecompressed:iron_block_1x; immersiveengineering:component_iron; immersiveengineering:light_bulb,immersiveengineering:floodlight,9,1,complete,allthecompressed;c;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/floodlight.json
immersiveengineering:crafting/gunpart_barrel,immersiveengineering,crafting/gunpart_barrel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/gunpart_barrel.json,2,True,#c:rods/steel; #immersiveengineering:tools/hammers; createbigcannons:steel_block,immersiveengineering:gunpart_barrel,3,1,complete,c;createbigcannons;immersiveengineering,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/gunpart_barrel.json
immersiveengineering:crafting/gunpart_hammer,immersiveengineering,crafting/gunpart_hammer,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/gunpart_hammer.json,2,True,#c:rods/steel; allthecompressed:flint_block; createbigcannons:steel_block,immersiveengineering:gunpart_hammer,4,1,complete,allthecompressed;c;createbigcannons,immersiveengineering,allthecompressed;createbigcannons,True,crafting_material_scaling,advanced,2,#c:ingots/steel -> createbigcannons:steel_block; minecraft:flint -> allthecompressed:flint_block,kubejs/data/immersiveengineering/recipe/crafting/gunpart_hammer.json
immersiveengineering:crafting/hammer,immersiveengineering,crafting/hammer,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/hammer.json,2,True,#c:strings; allthecompressed:iron_block_1x; quark:stick_block,immersiveengineering:hammer,5,1,complete,allthecompressed;c;quark,immersiveengineering,allthecompressed;quark,True,crafting_material_scaling,advanced,2,#c:ingots/iron -> allthecompressed:iron_block_1x; #c:rods/wooden -> quark:stick_block,kubejs/data/immersiveengineering/recipe/crafting/hammer.json
immersiveengineering:crafting/hammercrushing_aluminum,immersiveengineering,crafting/hammercrushing_aluminum,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_aluminum.json,1,False,#c:ores/aluminum,#c:dusts/aluminum,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_aluminum.json
immersiveengineering:crafting/hammercrushing_ardite,immersiveengineering,crafting/hammercrushing_ardite,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_ardite.json,1,False,#c:ores/ardite,#c:dusts/ardite,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_ardite.json
immersiveengineering:crafting/hammercrushing_cobalt,immersiveengineering,crafting/hammercrushing_cobalt,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_cobalt.json,1,False,#c:ores/cobalt,#c:dusts/cobalt,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_cobalt.json
immersiveengineering:crafting/hammercrushing_copper,immersiveengineering,crafting/hammercrushing_copper,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_copper.json,1,False,#c:ores/copper,#c:dusts/copper,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_copper.json
immersiveengineering:crafting/hammercrushing_gold,immersiveengineering,crafting/hammercrushing_gold,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_gold.json,1,False,#c:ores/gold,#c:dusts/gold,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_gold.json
immersiveengineering:crafting/hammercrushing_iron,immersiveengineering,crafting/hammercrushing_iron,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_iron.json,1,False,#c:ores/iron,#c:dusts/iron,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_iron.json
immersiveengineering:crafting/hammercrushing_lead,immersiveengineering,crafting/hammercrushing_lead,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_lead.json,1,False,#c:ores/lead,#c:dusts/lead,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_lead.json
immersiveengineering:crafting/hammercrushing_nickel,immersiveengineering,crafting/hammercrushing_nickel,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_nickel.json,1,False,#c:ores/nickel,#c:dusts/nickel,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_nickel.json
